evacion,cliente_genero,cliente_ciudadano_mayor,cliente_pareja,cliente_dependientes,cliente_antiguedad_meses,telefono_servicio,telefono_multiples_lineas,internet_servicio,internet_seguridad_en_linea,internet_respaldo_en_linea,internet_proteccion_dispositivo,internet_soporte_tecnico,internet_streaming_tv,internet_streaming_peliculas,cuenta_contrato,cuenta_facturacion_electronica,cuenta_metodo_pago,cuenta_cargos_mensuales,cuenta_cargos_diarios
0,0,0,0,0,15,0,,1,1,1,1,1,0,0,1,0,0,45.9,1.53
1,1,0,0,0,71,1,1,2,1,0,1,1,1,1,2,1,1,108.05,3.6
1,1,0,1,0,52,1,0,2,1,0,0,0,1,0,0,0,1,84.1,2.8
1,0,0,0,0,2,1,0,0,,,,,,,0,0,0,20.65,0.69
1,1,1,1,0,24,1,0,2,0,0,1,0,1,1,0,1,1,93.15,3.1
0,1,0,0,0,43,1,1,2,0,0,0,0,0,0,0,1,2,75.35,2.51
1,1,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,3,46.05,1.54
0,1,0,0,0,24,1,0,1,0,1,0,0,0,0,0,1,0,49.7,1.66
1,1,1,1,0,41,1,1,2,0,0,1,0,1,1,0,1,1,99.8,3.33
1,0,0,1,1,14,1,1,2,0,0,1,0,0,1,0,1,1,87.25,2.91
0,0,0,1,0,64,1,0,1,0,1,1,1,0,1,2,1,0,68.3,2.28
0,1,0,1,1,72,1,0,0,,,,,,,2,0,2,19.4,0.65
0,0,0,0,0,27,1,0,1,0,1,0,1,0,0,0,1,0,56.15,1.87
0,1,1,0,0,35,1,0,1,0,0,1,1,1,1,1,1,1,73.0,2.43
0,1,0,0,1,1,1,0,1,0,0,0,1,0,1,0,1,0,59.55,1.98
1,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,1,68.65,2.29
1,1,1,0,0,43,1,0,2,0,0,0,0,1,1,0,1,0,89.55,2.98
0,0,1,1,0,53,1,1,2,0,0,0,0,1,1,1,1,2,95.85,3.2
1,0,0,0,1,17,1,1,1,0,0,1,0,0,0,1,1,0,55.85,1.86
1,0,1,0,0,20,1,1,2,0,0,0,0,0,1,0,1,2,85.8,2.86
0,1,0,0,0,6,1,0,0,,,,,,,1,0,0,19.15,0.64
0,1,0,0,1,1,0,,1,0,0,0,0,0,0,0,1,1,24.7,0.82
0,0,0,0,0,61,1,1,1,1,1,1,1,1,1,2,0,1,89.65,2.99
1,0,1,0,0,4,1,1,2,0,0,1,0,1,0,0,1,1,89.2,2.97
0,0,0,0,0,1,1,0,0,,,,,,,0,0,0,19.55,0.65
1,1,0,0,0,1,1,0,2,0,0,0,0,0,1,0,0,1,80.5,2.68
0,0,0,1,1,68,1,1,2,0,1,0,1,0,0,1,1,3,83.65,2.79
1,1,0,0,0,1,1,0,2,0,0,0,0,0,1,0,1,1,79.25,2.64
1,0,0,0,0,2,1,1,2,0,0,1,0,0,0,0,0,0,80.6,2.69
1,0,0,0,0,45,1,1,2,0,1,0,0,1,0,0,1,2,89.3,2.98
1,0,0,1,1,40,1,1,2,0,0,1,1,0,0,0,1,1,84.85,2.83
0,0,0,0,0,34,1,0,2,0,1,1,1,1,1,0,1,1,105.1,3.5
0,0,0,0,0,13,1,1,2,0,0,0,0,0,1,0,1,1,85.95,2.86
1,0,0,0,0,1,1,0,0,,,,,,,0,1,0,20.25,0.68
0,0,0,1,1,35,0,,1,0,0,0,1,1,0,1,0,0,40.9,1.36
0,1,0,1,1,35,1,0,0,,,,,,,1,0,1,19.9,0.66
0,1,1,1,0,72,1,1,2,1,1,1,0,0,1,2,1,2,102.65,3.42
0,1,1,1,0,2,1,0,2,0,0,1,0,0,0,0,1,1,74.2,2.47
0,0,0,0,0,12,1,0,0,,,,,,,0,0,3,19.45,0.65
0,1,0,1,1,69,1,0,1,1,1,1,1,1,0,2,1,3,75.75,2.52
0,1,1,0,0,57,1,1,2,0,1,0,1,1,1,0,1,3,104.9,3.5
1,0,0,1,0,35,1,0,2,0,0,0,0,0,0,0,1,1,70.3,2.34
0,1,0,1,1,69,1,1,1,1,0,1,1,1,1,2,0,3,86.9,2.9
1,0,0,1,0,63,1,1,2,0,1,1,0,1,1,1,1,1,107.5,3.58
0,0,0,0,1,41,1,0,1,0,0,0,0,0,0,0,0,3,45.2,1.51
0,0,0,1,1,47,1,0,0,,,,,,,2,1,3,21.3,0.71
1,1,0,1,0,72,1,1,2,1,1,1,1,1,1,1,1,3,117.8,3.93
0,0,0,0,0,59,1,1,1,1,1,1,1,0,1,1,0,2,79.85,2.66
0,0,0,1,1,18,1,0,0,,,,,,,2,0,0,19.35,0.64
1,0,0,1,0,25,0,,1,0,0,0,0,1,0,0,1,3,34.0,1.13
0,1,0,1,0,40,1,0,2,0,1,1,0,0,0,1,0,1,80.8,2.69
0,1,0,0,0,2,1,0,2,0,0,0,0,0,0,0,1,1,69.8,2.33
1,0,0,1,1,21,0,,1,1,0,1,0,1,1,1,1,1,55.95,1.86
0,1,0,1,1,68,1,1,2,0,1,0,0,1,1,1,1,2,101.05,3.37
0,0,1,1,0,70,1,0,0,,,,,,,2,1,2,19.55,0.65
0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,44.55,1.48
0,0,0,1,0,72,1,1,2,1,1,0,0,0,0,2,1,3,84.05,2.8
0,0,0,1,0,2,1,0,2,0,0,0,0,0,0,0,1,2,70.4,2.35
0,0,0,1,1,11,1,0,0,,,,,,,1,0,0,20.6,0.69
0,0,0,1,1,56,1,1,0,,,,,,,2,1,2,24.95,0.83
0,0,0,0,0,36,0,,1,0,1,0,1,0,0,0,1,3,34.85,1.16
0,1,0,0,0,37,1,1,1,1,1,1,1,1,1,1,1,3,90.6,3.02
1,0,0,1,0,39,0,,1,1,0,1,0,1,1,0,0,1,55.9,1.86
0,1,0,0,1,18,1,1,2,0,0,1,0,0,0,0,1,2,80.55,2.68
0,1,0,0,0,19,1,1,2,1,0,1,0,0,0,0,1,1,84.75,2.82
1,0,0,0,0,4,1,0,2,0,1,0,0,0,0,0,1,3,76.65,2.56
0,1,0,1,1,1,1,0,2,0,0,0,0,0,0,0,1,2,69.95,2.33
0,0,1,1,0,38,1,0,2,1,0,0,0,0,1,0,1,1,83.45,2.78
0,1,0,1,0,56,1,1,2,1,0,0,0,1,1,1,1,1,100.55,3.35
0,0,0,0,0,30,1,1,1,0,1,1,0,1,0,1,1,2,68.95,2.3
0,1,0,1,1,72,1,1,1,1,1,1,1,1,1,2,0,2,88.7,2.96
0,0,0,0,0,8,1,0,0,,,,,,,1,1,3,20.2,0.67
0,0,0,1,1,53,1,1,2,1,1,1,1,0,1,2,1,3,104.05,3.47
0,1,0,1,0,46,1,1,2,0,1,1,0,1,0,1,1,1,94.65,3.16
0,0,0,0,0,6,1,0,0,,,,,,,0,0,0,20.7,0.69
1,0,0,1,1,8,1,0,2,0,0,1,0,1,1,0,1,1,94.2,3.14
1,0,0,1,0,56,1,1,2,0,1,0,0,1,1,1,1,1,98.25,3.28
1,0,0,0,0,31,1,1,1,1,0,1,1,0,0,0,0,2,65.25,2.17
0,1,1,0,0,13,1,0,1,0,1,0,0,1,0,0,1,1,59.9,2.0
0,1,0,1,1,40,1,1,2,1,1,0,1,1,1,0,1,2,110.1,3.67
0,0,1,1,0,59,1,1,2,1,1,1,1,0,0,1,1,1,94.05,3.14
0,0,0,1,1,50,1,0,2,0,0,1,1,1,1,1,0,0,103.05,3.44
1,0,0,1,1,2,0,,1,0,0,0,0,0,0,0,1,0,24.4,0.81
0,0,0,0,0,46,1,1,1,1,0,1,0,1,1,2,0,0,79.2,2.64
0,0,0,0,1,18,1,1,1,1,0,0,0,0,1,0,0,1,64.8,2.16
0,0,0,0,0,35,0,,1,0,0,1,1,0,0,0,1,0,33.45,1.12
1,1,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,50.6,1.69
1,1,0,0,1,4,1,1,2,0,0,0,1,0,0,0,0,2,80.8,2.69
1,1,0,0,0,5,1,1,2,0,1,1,0,0,0,0,1,1,85.3,2.84
0,0,0,1,1,69,1,1,1,1,0,1,1,0,0,2,1,2,64.15,2.14
1,1,0,1,1,17,1,0,2,0,0,0,0,1,0,0,0,1,80.85,2.7
1,0,0,0,0,1,1,0,0,,,,,,,0,1,3,20.2,0.67
1,1,1,1,0,24,1,1,2,1,0,0,0,0,0,0,1,1,78.85,2.63
0,0,1,0,0,62,1,1,2,0,0,0,0,1,0,1,0,1,84.45,2.82
1,1,0,0,0,12,1,0,1,0,0,0,0,0,0,0,1,3,45.4,1.51
0,1,0,0,0,23,1,0,0,,,,,,,0,0,1,20.85,0.7
0,0,0,1,1,45,0,,1,1,0,0,0,1,1,0,1,3,50.9,1.7
0,0,0,0,0,9,1,0,2,0,0,1,0,0,1,0,1,2,85.3,2.84
1,1,0,1,0,4,1,0,2,0,0,0,0,1,0,0,1,1,80.35,2.68
0,1,0,0,0,24,1,0,2,0,1,1,1,0,0,0,1,1,85.95,2.86
0,0,0,1,0,71,1,1,0,,,,,,,2,1,2,25.95,0.86
1,1,0,0,0,2,1,0,1,0,0,0,0,0,0,0,1,1,45.15,1.5
0,1,0,1,1,1,1,0,0,,,,,,,1,0,0,18.8,0.63
1,0,0,0,0,10,1,1,2,0,0,1,0,1,1,0,1,1,100.6,3.35
0,0,0,0,0,2,0,,1,0,1,0,0,1,1,0,0,1,51.4,1.71
0,0,0,0,0,67,1,0,1,1,1,0,1,0,0,1,0,2,60.5,2.02
0,0,0,1,1,7,1,0,1,1,1,1,0,1,0,1,0,1,69.45,2.32
0,0,0,0,0,13,1,1,1,1,0,1,0,1,1,0,1,1,78.75,2.62
0,0,0,0,0,57,1,1,2,0,1,0,1,0,1,1,0,1,94.7,3.16
0,0,1,1,0,36,1,1,2,0,1,0,0,1,0,0,1,2,91.95,3.06
0,0,0,0,0,66,1,1,1,1,1,1,1,1,1,2,1,2,90.05,3.0
0,0,0,0,0,22,1,1,1,1,0,0,1,0,0,0,1,0,59.05,1.97
1,0,0,1,1,17,1,1,2,1,0,1,0,1,0,0,0,1,94.4,3.15
1,0,1,0,0,1,1,1,2,0,0,0,0,0,0,0,1,0,74.45,2.48
1,0,0,1,0,11,1,1,2,0,0,0,0,1,1,0,1,1,94.0,3.13
1,0,0,1,1,2,1,0,2,0,1,0,0,0,0,0,1,3,73.55,2.45
0,0,0,0,0,3,1,0,2,0,1,0,0,1,1,0,0,1,95.4,3.18
1,1,0,0,0,4,1,0,2,0,0,1,0,0,0,0,1,3,74.8,2.49
0,0,0,1,1,69,1,0,0,,,,,,,2,0,3,19.75,0.66
0,1,0,1,1,72,1,1,2,1,1,1,1,0,1,2,1,2,104.9,3.5
0,0,0,0,0,23,1,1,2,0,0,0,0,1,1,0,1,1,93.5,3.12
0,1,0,1,1,40,1,1,1,0,0,1,0,1,1,0,1,1,74.55,2.48
0,0,0,0,0,70,1,1,1,1,1,1,0,1,1,2,0,0,84.7,2.82
0,0,1,1,0,70,1,1,2,1,0,0,0,0,1,0,1,1,90.85,3.03
0,0,0,0,0,3,1,0,1,0,0,1,0,1,1,1,1,1,69.95,2.33
0,1,0,0,0,69,1,1,2,1,1,1,0,1,1,2,1,2,110.05,3.67
1,0,0,0,0,6,1,0,2,0,0,0,0,1,1,0,1,1,89.5,2.98
0,1,0,0,0,72,1,1,1,1,1,1,1,1,1,2,0,3,92.0,3.07
0,0,0,1,0,67,1,1,1,0,1,1,1,1,1,2,0,3,86.15,2.87
1,0,1,1,0,40,1,0,2,0,1,0,1,1,1,1,1,2,99.2,3.31
0,0,0,1,1,19,1,1,0,,,,,,,2,1,3,24.9,0.83
0,1,0,0,0,70,0,,1,0,0,0,1,0,1,2,1,0,40.05,1.34
0,0,0,0,0,21,1,0,1,1,1,0,1,1,0,2,0,2,71.05,2.37
1,1,1,1,0,32,1,1,2,0,0,1,1,1,1,0,1,1,104.9,3.5
0,1,1,1,1,29,1,1,2,0,0,1,0,1,1,0,1,1,103.95,3.47
0,0,0,0,0,29,1,1,2,0,0,0,0,0,0,0,1,1,74.2,2.47
0,0,0,1,0,25,1,0,2,0,0,0,1,1,1,0,1,1,95.15,3.17
1,1,1,0,0,55,1,1,2,1,0,0,0,1,1,0,1,1,98.8,3.29
0,0,0,1,0,55,1,1,2,0,1,1,0,1,1,0,1,2,103.65,3.46
1,0,0,0,1,2,1,1,2,0,0,0,0,1,1,0,1,3,94.2,3.14
0,0,0,0,0,2,1,0,0,,,,,,,0,1,3,20.7,0.69
1,1,0,0,0,62,1,1,2,0,0,1,0,1,1,1,1,1,96.75,3.22
0,1,0,0,1,19,1,0,0,,,,,,,0,1,1,20.0,0.67
0,0,0,1,1,7,1,0,0,,,,,,,0,0,0,20.65,0.69
0,1,0,1,0,29,1,0,2,0,0,1,0,0,0,0,1,2,75.3,2.51
0,1,0,1,0,29,0,,1,0,0,0,0,1,0,0,0,0,33.75,1.12
1,1,0,0,0,12,1,0,2,1,0,1,0,0,0,0,0,3,81.7,2.72
0,0,0,0,1,50,1,0,1,1,0,1,1,1,0,1,1,2,70.8,2.36
0,1,0,1,1,67,1,1,2,0,1,1,1,1,1,2,1,3,111.2,3.71
1,0,0,1,1,33,1,1,2,0,0,0,0,0,1,0,0,2,86.15,2.87
0,0,0,1,1,37,1,0,1,1,1,0,0,1,1,1,0,3,75.1,2.5
0,0,0,1,0,64,1,1,0,,,,,,,2,0,2,25.0,0.83
1,1,0,0,0,1,1,0,2,0,0,0,0,1,1,0,1,1,89.9,3.0
0,1,0,0,0,8,1,1,2,0,0,0,0,0,0,0,1,1,74.85,2.49
1,1,0,0,0,9,1,0,1,0,0,0,0,0,0,0,0,0,44.95,1.5
0,1,0,0,0,1,1,0,0,,,,,,,0,0,0,20.05,0.67
1,0,0,1,0,48,0,,1,0,1,1,0,0,0,1,0,0,34.7,1.16
0,0,0,0,0,38,1,1,1,1,1,1,0,0,0,0,1,3,66.15,2.2
0,1,0,0,1,3,1,0,0,,,,,,,0,0,3,20.2,0.67
0,0,0,0,0,32,1,0,0,,,,,,,0,0,3,19.9,0.66
0,1,0,0,0,3,1,0,1,0,0,0,1,0,1,0,0,0,60.65,2.02
1,0,0,0,0,10,1,1,2,0,1,1,0,0,1,0,1,1,94.85,3.16
1,0,0,0,0,1,1,1,2,0,0,0,0,0,1,0,0,0,85.8,2.86
1,0,0,1,0,3,1,1,2,0,0,0,0,1,1,0,1,1,95.2,3.17
0,0,0,0,0,3,0,,1,0,0,0,0,1,0,0,1,2,34.8,1.16
0,0,0,1,1,56,1,1,1,1,1,1,1,1,0,2,0,2,81.25,2.71
0,1,0,0,0,9,0,,1,0,0,0,0,0,0,0,1,0,24.6,0.82
0,0,1,0,0,53,1,0,2,0,1,0,0,0,0,0,1,2,73.8,2.46
0,0,0,0,0,63,1,0,1,0,0,1,0,0,1,1,0,2,58.55,1.95
0,1,0,0,0,35,1,1,1,1,0,0,0,0,0,2,0,0,55.25,1.84
1,1,0,1,1,41,1,1,2,0,0,1,1,1,1,1,1,1,102.6,3.42
0,1,0,0,0,13,0,,1,0,0,0,0,0,0,0,1,3,25.15,0.84
0,1,0,1,1,14,1,1,1,1,1,0,0,0,1,0,0,0,69.2,2.31
0,1,0,0,0,14,1,0,0,,,,,,,0,0,0,19.9,0.66
0,0,0,1,1,51,1,1,2,1,1,0,0,0,1,0,1,1,93.8,3.13
1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,1,55.4,1.85
1,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,1,0,69.95,2.33
0,0,0,1,0,68,1,0,1,1,0,0,1,0,0,1,0,3,55.9,1.86
1,1,1,0,0,1,1,1,2,0,0,1,0,1,0,0,1,1,88.8,2.96
0,0,0,0,0,1,0,,1,0,0,0,0,0,0,1,0,0,25.85,0.86
0,0,0,0,0,60,1,0,2,0,1,1,0,1,1,2,1,1,99.65,3.32
1,1,1,0,0,7,1,1,2,0,0,0,0,0,0,0,0,0,73.75,2.46
0,0,0,1,1,23,1,0,0,,,,,,,2,0,3,20.4,0.68
0,1,0,1,1,72,1,1,1,1,1,1,1,1,0,2,0,3,82.3,2.74
0,1,0,1,1,3,1,0,2,1,1,0,0,1,0,0,0,1,89.85,2.99
1,1,0,0,0,5,1,1,2,0,0,0,0,0,0,0,1,3,75.9,2.53
0,0,0,1,1,6,1,0,0,,,,,,,0,0,0,19.7,0.66
0,0,0,1,1,13,1,0,0,,,,,,,2,1,3,19.75,0.66
0,1,0,1,0,47,1,0,0,,,,,,,1,0,3,19.9,0.66
0,1,0,1,0,3,0,,1,0,1,0,0,0,0,0,0,2,29.8,0.99
0,1,1,1,0,14,1,0,0,,,,,,,1,0,0,19.65,0.65
0,0,0,1,1,23,1,1,1,1,0,1,1,1,0,2,1,3,77.15,2.57
0,0,0,1,0,72,1,1,1,1,1,1,1,1,1,2,0,3,92.0,3.07
1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,43.95,1.46
0,0,0,0,0,66,1,1,2,1,1,1,1,0,1,0,1,3,103.1,3.44
0,1,0,1,1,53,1,1,0,,,,,,,2,0,2,25.55,0.85
0,0,0,0,0,11,1,1,2,1,0,0,0,0,0,0,1,3,79.0,2.63
1,1,0,0,0,61,1,1,2,1,0,1,1,1,1,2,1,2,111.6,3.72
0,1,0,0,1,2,1,1,1,1,1,0,0,0,0,0,0,3,60.95,2.03
0,0,0,0,0,1,1,0,0,,,,,,,0,0,2,20.3,0.68
1,1,0,0,0,1,0,,1,0,0,0,0,0,1,0,1,1,35.45,1.18
1,1,0,1,1,67,1,1,2,0,1,1,0,0,0,1,0,1,87.4,2.91
0,1,0,0,0,18,1,1,2,0,0,0,0,0,0,0,0,0,74.15,2.47
0,1,0,1,0,18,1,1,2,0,0,0,0,1,1,0,1,1,94.75,3.16
1,0,0,0,0,12,1,0,2,0,0,0,0,0,1,0,0,3,78.1,2.6
1,0,1,1,0,27,1,1,2,1,0,0,1,1,1,0,1,3,104.3,3.48
0,0,0,1,1,61,1,1,2,1,1,1,0,0,1,1,1,2,100.7,3.36
0,0,0,1,0,65,1,1,2,0,1,1,1,1,1,2,1,3,107.65,3.59
0,0,0,0,0,41,1,0,0,,,,,,,2,0,0,20.0,0.67
0,1,0,1,1,19,1,1,1,0,0,0,0,0,0,0,0,2,50.1,1.67
1,0,0,0,0,2,1,0,1,0,1,0,0,0,0,0,1,2,49.05,1.64
1,1,1,1,0,2,1,1,2,0,0,0,0,1,0,0,1,0,86.85,2.9
0,0,0,1,1,4,1,0,0,,,,,,,0,1,1,19.95,0.66
0,1,0,1,1,25,1,0,1,1,0,0,1,0,0,0,0,1,54.3,1.81
1,1,0,1,1,60,1,0,2,0,1,1,0,1,0,1,0,1,90.95,3.03
1,0,0,1,0,8,1,1,2,0,0,0,0,0,1,0,1,2,85.2,2.84
0,1,1,1,0,72,1,1,1,1,1,1,0,1,1,2,0,2,84.45,2.82
0,1,0,0,0,5,1,0,1,1,0,1,0,0,0,0,1,0,55.8,1.86
0,0,0,1,0,59,1,0,2,1,0,1,0,0,0,1,1,2,81.25,2.71
0,0,0,1,0,68,1,1,0,,,,,,,2,0,2,25.8,0.86
0,1,0,1,1,54,1,1,0,,,,,,,2,1,3,24.05,0.8
0,1,0,0,0,22,1,0,0,,,,,,,1,0,2,20.3,0.68
0,0,0,1,0,49,1,1,1,0,0,0,0,0,0,0,1,2,52.15,1.74
0,0,0,1,1,51,1,0,2,1,1,0,0,0,0,0,1,3,79.15,2.64
0,0,0,1,1,19,1,1,0,,,,,,,2,0,0,25.6,0.85
0,0,0,0,1,2,1,1,2,1,0,0,0,0,0,0,0,2,80.55,2.68
0,0,0,1,1,14,1,0,0,,,,,,,1,0,0,19.55,0.65
1,1,1,1,0,57,0,,1,0,0,0,0,1,1,0,1,1,44.85,1.5
0,1,0,1,1,72,1,1,2,1,1,0,1,0,1,2,1,2,97.75,3.26
0,0,0,0,0,63,1,1,2,1,1,1,0,1,0,2,0,2,98.0,3.27
0,0,0,0,0,4,1,1,1,0,0,0,1,1,0,0,1,0,64.4,2.15
0,1,0,1,0,17,1,0,1,1,1,0,0,0,1,1,0,0,64.8,2.16
1,1,0,0,0,6,1,0,2,0,1,0,0,1,0,0,1,1,85.35,2.84
1,1,0,0,0,56,1,1,2,0,1,0,1,0,1,0,1,1,94.45,3.15
1,0,0,1,1,13,1,0,2,0,0,0,0,1,1,0,0,1,88.35,2.94
1,0,0,1,0,6,1,0,1,0,0,0,1,0,0,0,1,1,49.15,1.64
0,1,0,1,0,71,1,1,2,0,1,1,0,0,1,0,1,3,93.25,3.11
0,1,0,1,0,10,1,0,0,,,,,,,1,0,3,19.6,0.65
0,0,1,1,1,72,1,1,1,1,1,1,1,1,1,2,1,2,88.05,2.94
0,0,0,1,0,69,1,1,0,,,,,,,2,1,2,24.95,0.83
1,1,0,0,0,1,1,0,0,,,,,,,0,0,0,20.1,0.67
0,1,0,1,1,47,1,0,2,1,0,1,0,0,1,0,0,1,90.05,3.0
0,1,0,1,0,60,1,0,0,,,,,,,2,1,3,20.5,0.68
0,1,0,0,1,2,1,0,0,,,,,,,0,0,0,19.25,0.64
1,0,0,0,0,2,1,1,2,0,0,0,0,1,1,0,1,1,96.0,3.2
0,1,0,0,0,53,0,,1,1,1,0,0,0,1,0,1,3,46.3,1.54
0,1,0,1,1,34,1,1,2,0,0,1,0,0,1,0,1,2,90.05,3.0
0,1,0,1,1,60,1,0,1,1,1,1,1,0,0,1,1,3,65.85,2.19
0,0,1,0,0,55,1,1,2,0,0,1,0,1,1,1,1,1,100.15,3.34
0,1,0,1,1,53,1,0,2,0,1,0,1,1,0,0,1,1,92.55,3.08
1,1,0,0,0,5,1,0,1,0,0,1,0,1,1,1,1,0,70.0,2.33
0,1,0,0,0,57,0,,1,1,0,1,0,1,1,0,1,1,53.75,1.79
1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,45.85,1.53
0,0,0,0,0,61,1,1,1,1,0,1,1,1,1,2,0,2,86.45,2.88
0,1,1,1,1,38,1,1,2,0,1,0,0,1,1,0,0,1,101.15,3.37
0,0,0,0,0,60,1,0,2,1,0,1,1,1,1,0,1,3,104.95,3.5
0,0,0,1,1,50,1,0,0,,,,,,,2,0,3,20.15,0.67
0,0,0,1,1,9,1,1,1,0,1,0,0,0,0,0,1,0,55.3,1.84
0,0,0,1,1,71,1,0,0,,,,,,,2,0,2,19.7,0.66
0,0,0,1,0,46,1,0,1,0,1,0,1,1,0,2,1,2,64.2,2.14
0,1,0,1,1,35,1,1,2,0,1,1,1,1,1,0,1,1,109.95,3.66
1,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,1,71.35,2.38
0,0,0,0,0,23,1,0,0,,,,,,,1,1,2,19.65,0.65
1,0,0,0,0,1,1,1,2,0,1,0,0,1,1,0,1,2,100.25,3.34
0,1,1,1,0,21,1,0,1,1,1,0,0,0,1,0,1,3,64.95,2.16
0,1,0,1,1,16,1,0,0,,,,,,,0,0,1,19.75,0.66
0,1,0,1,0,70,0,,1,0,1,1,1,0,1,1,1,3,51.05,1.7
0,1,0,0,0,66,1,0,2,1,0,1,1,1,1,2,1,3,105.65,3.52
1,0,0,0,0,1,1,0,2,0,1,0,1,1,0,0,0,1,91.7,3.06
0,1,0,0,1,14,1,0,0,,,,,,,0,0,0,19.95,0.66
0,0,0,1,1,46,1,0,0,,,,,,,2,0,3,20.25,0.68
1,1,0,0,1,49,1,1,2,0,0,0,1,1,1,1,1,3,100.6,3.35
0,0,0,1,1,3,1,0,2,0,0,0,0,1,0,0,1,1,80.7,2.69
0,1,0,1,1,34,1,0,2,0,0,1,0,1,0,0,1,0,84.05,2.8
1,1,0,1,0,68,1,1,2,0,1,1,1,1,1,2,1,3,110.0,3.67
1,0,0,1,1,50,1,1,2,0,0,0,0,1,0,0,1,3,84.4,2.81
0,1,0,0,0,3,1,0,0,,,,,,,0,1,1,20.25,0.68
0,0,0,0,0,25,1,1,2,0,0,0,0,1,0,0,1,0,84.6,2.82
0,0,1,0,0,19,1,0,2,1,1,0,1,1,1,0,1,0,105.0,3.5
0,1,0,0,0,65,1,1,2,0,1,1,0,1,1,2,0,2,105.1,3.5
1,0,0,1,1,3,1,1,2,0,0,0,0,0,1,0,1,3,84.75,2.82
0,0,0,1,0,67,1,1,2,1,0,1,1,1,1,1,1,1,111.25,3.71
0,0,0,0,0,8,1,1,2,0,0,0,0,0,0,0,1,1,75.25,2.51
0,1,0,1,0,67,1,1,1,1,1,1,1,0,0,2,0,2,70.9,2.36
0,1,0,0,0,26,1,0,1,0,0,0,1,1,0,1,0,2,59.45,1.98
1,1,1,1,0,57,1,1,2,0,1,1,0,0,1,0,1,3,95.25,3.18
1,1,0,0,0,39,1,1,2,0,0,0,0,0,0,0,0,1,75.25,2.51
0,1,0,1,1,47,1,1,1,0,1,0,0,0,0,0,0,1,54.25,1.81
0,1,0,0,0,20,1,1,2,0,0,0,1,1,1,0,1,0,98.55,3.28
1,1,0,1,0,17,1,0,2,0,0,0,0,0,0,0,1,3,70.4,2.35
0,1,0,0,0,52,1,0,0,,,,,,,2,0,3,21.0,0.7
0,0,0,1,0,61,1,0,2,1,1,0,1,0,1,1,0,3,93.7,3.12
1,0,1,0,0,8,1,0,2,0,0,1,0,1,1,0,1,2,94.45,3.15
0,0,1,1,0,72,1,1,1,1,1,1,1,1,1,2,0,2,89.1,2.97
0,1,0,0,0,24,1,0,1,0,0,0,1,0,0,0,1,2,51.1,1.7
0,1,1,0,0,4,1,0,2,0,0,0,0,0,0,0,0,1,69.35,2.31
1,1,0,0,0,26,1,1,2,0,0,0,0,0,1,0,1,1,83.95,2.8
0,0,0,1,0,66,1,1,2,1,1,0,1,0,0,1,0,1,89.0,2.97
0,0,0,1,1,65,1,1,1,1,1,1,1,1,1,2,0,3,91.55,3.05
0,0,0,0,0,34,1,0,1,1,0,1,1,1,1,1,1,3,79.95,2.66
0,0,0,1,1,45,1,0,1,1,0,1,1,1,1,2,1,0,81.0,2.7
0,0,0,1,1,71,1,1,2,1,1,1,0,1,0,2,1,2,99.0,3.3
1,1,0,0,0,18,1,1,1,0,0,1,1,1,1,1,1,2,82.0,2.73
0,1,0,0,0,2,1,0,1,0,0,0,1,1,1,0,0,1,70.3,2.34
1,1,0,1,0,8,1,0,2,1,0,0,0,0,0,0,1,1,74.5,2.48
1,0,0,1,1,3,0,,1,0,0,0,1,0,0,0,1,0,31.0,1.03
0,0,0,1,0,12,1,0,0,,,,,,,2,1,1,20.05,0.67
0,0,0,0,0,16,1,0,0,,,,,,,1,0,0,20.1,0.67
0,0,1,0,0,72,1,1,2,1,1,0,1,1,1,2,1,3,110.1,3.67
1,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,1,1,70.25,2.34
0,1,0,0,0,1,1,0,0,,,,,,,0,0,0,20.2,0.67
1,1,1,1,0,10,1,1,2,0,0,0,0,0,1,0,0,1,85.55,2.85
0,0,0,0,0,62,0,,1,0,1,1,0,0,1,2,1,2,43.6,1.45
1,1,0,0,0,4,1,1,2,0,1,0,0,0,0,0,0,1,78.45,2.62
0,1,0,0,0,53,1,1,0,,,,,,,1,0,3,24.05,0.8
0,0,0,1,1,52,1,0,2,1,0,1,0,1,1,1,0,1,100.3,3.34
1,1,1,0,0,19,1,1,2,0,1,0,0,1,0,0,1,1,88.2,2.94
0,1,0,0,1,18,1,0,1,0,0,0,0,0,0,0,1,2,45.65,1.52
0,1,1,1,0,51,0,,1,0,1,0,0,0,0,0,1,2,29.45,0.98
0,1,1,0,0,6,1,0,1,0,0,0,0,0,0,0,0,2,44.7,1.49
0,1,1,0,0,72,1,1,2,1,1,1,1,1,1,2,0,3,113.8,3.79
